rack,sampledate,sampletime,temperature,light_intensity
6,2017-07-10,2017-07-10T04:59:00Z,12.98,409
6,2017-07-10,2017-07-10T05:14:00Z,12.98,441.3
6,2017-07-10,2017-07-10T05:29:00Z,12.98,710.4
6,2017-07-10,2017-07-10T05:44:00Z,12.98,667.4
6,2017-07-10,2017-07-10T05:59:00Z,12.98,1022.6
6,2017-07-10,2017-07-10T06:14:00Z,12.883,1119.5
6,2017-07-10,2017-07-10T06:29:00Z,12.98,1463.9
6,2017-07-10,2017-07-10T06:44:00Z,12.98,1808.3
6,2017-07-10,2017-07-10T06:59:00Z,12.98,1894.5
6,2017-07-10,2017-07-10T07:14:00Z,12.98,1722.2
6,2017-07-10,2017-07-10T07:29:00Z,12.883,1636.1
6,2017-07-10,2017-07-10T07:44:00Z,12.883,1894.5
6,2017-07-10,2017-07-10T07:59:00Z,12.883,1463.9
6,2017-07-10,2017-07-10T08:14:00Z,12.883,1980.6
6,2017-07-10,2017-07-10T08:29:00Z,12.883,1636.1
6,2017-07-10,2017-07-10T08:44:00Z,12.787,1022.6
6,2017-07-10,2017-07-10T08:59:00Z,12.787,1377.8
6,2017-07-10,2017-07-10T09:14:00Z,12.787,1151.7
6,2017-07-10,2017-07-10T09:29:00Z,12.787,1636.1
6,2017-07-10,2017-07-10T09:44:00Z,12.883,2238.9
6,2017-07-10,2017-07-10T09:59:00Z,12.787,2066.7
6,2017-07-10,2017-07-10T10:14:00Z,12.787,1980.6
6,2017-07-10,2017-07-10T10:29:00Z,12.787,2669.5
6,2017-07-10,2017-07-10T10:44:00Z,12.883,2755.6
6,2017-07-10,2017-07-10T10:59:00Z,12.883,2583.4
6,2017-07-10,2017-07-10T11:14:00Z,12.883,2583.4
6,2017-07-10,2017-07-10T11:29:00Z,12.883,2238.9
6,2017-07-10,2017-07-10T11:44:00Z,12.787,1808.3
6,2017-07-10,2017-07-10T11:59:00Z,12.883,2583.4
6,2017-07-10,2017-07-10T12:14:00Z,12.883,3272.2
6,2017-07-10,2017-07-10T12:29:00Z,12.883,2583.4
6,2017-07-10,2017-07-10T12:44:00Z,12.883,3100
6,2017-07-10,2017-07-10T12:59:00Z,12.883,2583.4
6,2017-07-10,2017-07-10T13:14:00Z,12.883,2411.1
6,2017-07-10,2017-07-10T13:29:00Z,12.883,1722.2
6,2017-07-10,2017-07-10T13:44:00Z,12.883,1636.1
6,2017-07-10,2017-07-10T13:59:00Z,12.883,1722.2
6,2017-07-10,2017-07-10T14:14:00Z,12.98,2583.4
6,2017-07-10,2017-07-10T14:29:00Z,12.98,2583.4
6,2017-07-10,2017-07-10T14:44:00Z,13.076,3961.1
6,2017-07-10,2017-07-10T14:59:00Z,13.076,2325
6,2017-07-10,2017-07-10T15:14:00Z,12.11,35822.5
6,2017-07-10,2017-07-10T15:29:00Z,12.787,4994.5
6,2017-07-10,2017-07-10T15:44:00Z,13.269,10677.8
6,2017-07-10,2017-07-10T15:59:00Z,13.365,6544.5
6,2017-07-10,2017-07-10T16:14:00Z,13.269,4822.3
6,2017-07-10,2017-07-10T16:29:00Z,13.173,4477.8
6,2017-07-10,2017-07-10T16:44:00Z,13.173,3616.7
6,2017-07-10,2017-07-10T16:59:00Z,13.076,2497.2
6,2017-07-10,2017-07-10T17:14:00Z,13.076,3100
6,2017-07-10,2017-07-10T17:29:00Z,13.076,2755.6
6,2017-07-10,2017-07-10T17:44:00Z,13.076,2755.6
6,2017-07-10,2017-07-10T17:59:00Z,13.076,2411.1
6,2017-07-10,2017-07-10T18:14:00Z,12.594,22044.6
6,2017-07-10,2017-07-10T18:29:00Z,9.866,13777.9
6,2017-07-10,2017-07-10T18:44:00Z,12.98,1550
6,2017-07-10,2017-07-10T18:59:00Z,12.98,1291.7
6,2017-07-10,2017-07-10T19:14:00Z,12.98,1377.8
6,2017-07-10,2017-07-10T19:29:00Z,12.98,1248.6
6,2017-07-10,2017-07-10T19:44:00Z,12.98,1324
6,2017-07-10,2017-07-10T19:59:00Z,12.98,1377.8
6,2017-07-10,2017-07-10T20:14:00Z,12.98,1377.8
6,2017-07-10,2017-07-10T20:29:00Z,12.98,1334.7
6,2017-07-10,2017-07-10T20:44:00Z,12.98,1377.8
6,2017-07-10,2017-07-10T20:59:00Z,12.883,828.8
6,2017-07-10,2017-07-10T21:14:00Z,12.883,602.8
6,2017-07-10,2017-07-10T21:29:00Z,12.883,484.4
6,2017-07-10,2017-07-10T21:44:00Z,12.883,409
6,2017-07-10,2017-07-10T21:59:00Z,12.787,355.2
6,2017-07-10,2017-07-10T22:14:00Z,12.787,236.8
6,2017-07-10,2017-07-10T22:29:00Z,12.787,269.1
6,2017-07-10,2017-07-10T22:44:00Z,6.877,1636.1
6,2017-07-10,2017-07-10T22:59:00Z,12.69,204.5
6,2017-07-10,2017-07-10T23:14:00Z,12.69,150.7
6,2017-07-10,2017-07-10T23:29:00Z,12.69,107.6
6,2017-07-10,2017-07-10T23:44:00Z,12.594,64.6
6,2017-07-10,2017-07-10T23:59:00Z,12.594,53.8
6,2017-07-11,2017-07-11T00:14:00Z,12.594,32.3
6,2017-07-11,2017-07-11T00:29:00Z,12.594,21.5
6,2017-07-11,2017-07-11T00:44:00Z,12.594,10.8
6,2017-07-11,2017-07-11T00:59:00Z,12.594,10.8
6,2017-07-11,2017-07-11T01:14:00Z,12.497,0
6,2017-07-11,2017-07-11T01:29:00Z,12.497,0
6,2017-07-11,2017-07-11T01:44:00Z,12.497,10.8
6,2017-07-11,2017-07-11T01:59:00Z,12.497,10.8
6,2017-07-11,2017-07-11T02:14:00Z,12.497,10.8
6,2017-07-11,2017-07-11T02:29:00Z,12.497,21.5
6,2017-07-11,2017-07-11T02:44:00Z,12.497,32.3
6,2017-07-11,2017-07-11T02:59:00Z,12.497,64.6
6,2017-07-11,2017-07-11T03:14:00Z,12.497,75.3
6,2017-07-11,2017-07-11T03:29:00Z,12.497,129.2
6,2017-07-11,2017-07-11T03:44:00Z,12.401,129.2
6,2017-07-11,2017-07-11T03:59:00Z,12.401,129.2
6,2017-07-11,2017-07-11T04:14:00Z,12.401,172.2
6,2017-07-11,2017-07-11T04:29:00Z,12.401,301.4
6,2017-07-11,2017-07-11T04:44:00Z,12.401,441.3
6,2017-07-11,2017-07-11T04:59:00Z,12.401,581.3
6,2017-07-11,2017-07-11T05:14:00Z,12.401,688.9
6,2017-07-11,2017-07-11T05:29:00Z,12.401,721.2
6,2017-07-11,2017-07-11T05:44:00Z,12.401,667.4
6,2017-07-11,2017-07-11T05:59:00Z,12.401,914.9
6,2017-07-11,2017-07-11T06:14:00Z,12.401,958
6,2017-07-11,2017-07-11T06:29:00Z,12.401,742.7
6,2017-07-11,2017-07-11T06:44:00Z,12.401,1550
6,2017-07-11,2017-07-11T06:59:00Z,12.497,1808.3
6,2017-07-11,2017-07-11T07:14:00Z,12.497,2325
6,2017-07-11,2017-07-11T07:29:00Z,12.497,2755.6
6,2017-07-11,2017-07-11T07:44:00Z,12.594,3788.9
6,2017-07-11,2017-07-11T07:59:00Z,12.594,3100
6,2017-07-11,2017-07-11T08:14:00Z,12.594,3100
6,2017-07-11,2017-07-11T08:29:00Z,12.497,3272.2
6,2017-07-11,2017-07-11T08:44:00Z,12.594,3961.1
6,2017-07-11,2017-07-11T08:59:00Z,12.594,4133.4
6,2017-07-11,2017-07-11T09:14:00Z,12.69,5166.7
6,2017-07-11,2017-07-11T09:29:00Z,12.787,5166.7
6,2017-07-11,2017-07-11T09:44:00Z,12.787,5166.7
6,2017-07-11,2017-07-11T09:59:00Z,12.787,5166.7
6,2017-07-11,2017-07-11T10:14:00Z,12.883,6544.5
6,2017-07-11,2017-07-11T10:29:00Z,12.883,6544.5
6,2017-07-11,2017-07-11T10:44:00Z,12.883,5511.1
6,2017-07-11,2017-07-11T10:59:00Z,12.98,6544.5
6,2017-07-11,2017-07-11T11:14:00Z,12.98,7233.4
6,2017-07-11,2017-07-11T11:29:00Z,12.98,6544.5
6,2017-07-11,2017-07-11T11:44:00Z,12.98,7233.4
6,2017-07-11,2017-07-11T11:59:00Z,13.076,6544.5
6,2017-07-11,2017-07-11T12:14:00Z,13.076,6544.5
6,2017-07-11,2017-07-11T12:29:00Z,13.076,6544.5
6,2017-07-11,2017-07-11T12:44:00Z,12.883,4994.5
6,2017-07-11,2017-07-11T12:59:00Z,12.98,6200
6,2017-07-11,2017-07-11T13:14:00Z,13.076,7577.8
6,2017-07-11,2017-07-11T13:29:00Z,12.883,5338.9
6,2017-07-11,2017-07-11T13:44:00Z,12.883,5338.9
6,2017-07-11,2017-07-11T13:59:00Z,13.076,6544.5
6,2017-07-11,2017-07-11T14:14:00Z,13.269,8611.2
6,2017-07-11,2017-07-11T14:29:00Z,13.173,5511.1
6,2017-07-11,2017-07-11T14:44:00Z,12.98,5166.7
6,2017-07-11,2017-07-11T14:59:00Z,12.98,3100
6,2017-07-11,2017-07-11T15:14:00Z,13.076,5166.7
6,2017-07-11,2017-07-11T15:29:00Z,12.98,3961.1
6,2017-07-11,2017-07-11T15:44:00Z,13.173,5511.1
6,2017-07-11,2017-07-11T15:59:00Z,13.076,4650
6,2017-07-11,2017-07-11T16:14:00Z,13.173,5511.1
6,2017-07-11,2017-07-11T16:29:00Z,13.365,8611.2
6,2017-07-11,2017-07-11T16:44:00Z,13.365,8611.2
6,2017-07-11,2017-07-11T16:59:00Z,13.269,3444.5
6,2017-07-11,2017-07-11T17:14:00Z,13.173,1636.1
6,2017-07-11,2017-07-11T17:29:00Z,13.173,1248.6
6,2017-07-11,2017-07-11T17:44:00Z,13.173,2497.2
6,2017-07-11,2017-07-11T17:59:00Z,13.461,5166.7
6,2017-07-11,2017-07-11T18:14:00Z,13.365,4133.4
6,2017-07-11,2017-07-11T18:29:00Z,13.365,3100
6,2017-07-11,2017-07-11T18:44:00Z,13.365,2066.7
6,2017-07-11,2017-07-11T18:59:00Z,13.365,2152.8
6,2017-07-11,2017-07-11T19:14:00Z,13.365,1463.9
6,2017-07-11,2017-07-11T19:29:00Z,13.365,1894.5
6,2017-07-11,2017-07-11T19:44:00Z,13.365,1722.2
6,2017-07-11,2017-07-11T19:59:00Z,13.365,1636.1
6,2017-07-11,2017-07-11T20:14:00Z,13.365,1173.3
6,2017-07-11,2017-07-11T20:29:00Z,13.269,1065.6
6,2017-07-11,2017-07-11T20:44:00Z,13.269,882.6
6,2017-07-11,2017-07-11T20:59:00Z,13.269,742.7
6,2017-07-11,2017-07-11T21:14:00Z,13.269,624.3
6,2017-07-11,2017-07-11T21:29:00Z,13.269,581.3
6,2017-07-11,2017-07-11T21:44:00Z,13.269,505.9
6,2017-07-11,2017-07-11T21:59:00Z,13.173,355.2
6,2017-07-11,2017-07-11T22:14:00Z,13.173,290.6
6,2017-07-11,2017-07-11T22:29:00Z,13.173,236.8
6,2017-07-11,2017-07-11T22:44:00Z,13.173,183
6,2017-07-11,2017-07-11T22:59:00Z,13.173,139.9
6,2017-07-11,2017-07-11T23:14:00Z,13.076,107.6
6,2017-07-11,2017-07-11T23:29:00Z,13.076,75.3
6,2017-07-11,2017-07-11T23:44:00Z,13.076,53.8
6,2017-07-11,2017-07-11T23:59:00Z,13.076,32.3
6,2017-07-12,2017-07-12T00:14:00Z,12.98,32.3
6,2017-07-12,2017-07-12T00:29:00Z,13.076,21.5
6,2017-07-12,2017-07-12T00:44:00Z,12.98,21.5
6,2017-07-12,2017-07-12T00:59:00Z,12.98,10.8
6,2017-07-12,2017-07-12T01:14:00Z,12.883,10.8
6,2017-07-12,2017-07-12T01:29:00Z,12.883,10.8
6,2017-07-12,2017-07-12T01:44:00Z,12.883,10.8
6,2017-07-12,2017-07-12T01:59:00Z,12.883,21.5
6,2017-07-12,2017-07-12T02:14:00Z,12.883,32.3
6,2017-07-12,2017-07-12T02:29:00Z,12.883,43.1
6,2017-07-12,2017-07-12T02:44:00Z,12.883,64.6
6,2017-07-12,2017-07-12T02:59:00Z,12.787,86.1
6,2017-07-12,2017-07-12T03:14:00Z,12.787,118.4
6,2017-07-12,2017-07-12T03:29:00Z,12.787,161.5
6,2017-07-12,2017-07-12T03:44:00Z,12.787,150.7
6,2017-07-12,2017-07-12T03:59:00Z,12.69,236.8
6,2017-07-12,2017-07-12T04:14:00Z,12.69,312.2
6,2017-07-12,2017-07-12T04:29:00Z,12.69,495.1
6,2017-07-12,2017-07-12T04:44:00Z,12.69,667.4
6,2017-07-12,2017-07-12T04:59:00Z,12.69,1011.8
6,2017-07-12,2017-07-12T05:14:00Z,12.69,828.8
6,2017-07-12,2017-07-12T05:29:00Z,12.69,1151.7
6,2017-07-12,2017-07-12T05:44:00Z,12.69,1980.6
6,2017-07-12,2017-07-12T05:59:00Z,12.69,2583.4
6,2017-07-12,2017-07-12T06:14:00Z,12.69,3100
6,2017-07-12,2017-07-12T06:29:00Z,12.69,3961.1
6,2017-07-12,2017-07-12T06:44:00Z,12.69,2927.8
6,2017-07-12,2017-07-12T06:59:00Z,12.69,2927.8
6,2017-07-12,2017-07-12T07:14:00Z,12.69,3272.2
6,2017-07-12,2017-07-12T07:29:00Z,12.69,3961.1
6,2017-07-12,2017-07-12T07:44:00Z,12.787,5166.7
6,2017-07-12,2017-07-12T07:59:00Z,12.69,3788.9
6,2017-07-12,2017-07-12T08:14:00Z,12.69,3444.5
6,2017-07-12,2017-07-12T08:29:00Z,12.69,3272.2
6,2017-07-12,2017-07-12T08:44:00Z,12.69,3272.2
6,2017-07-12,2017-07-12T08:59:00Z,12.69,1980.6
6,2017-07-12,2017-07-12T09:14:00Z,12.594,1808.3
6,2017-07-12,2017-07-12T09:29:00Z,12.69,3788.9
6,2017-07-12,2017-07-12T09:44:00Z,12.69,4305.6
6,2017-07-12,2017-07-12T09:59:00Z,12.787,5511.1
6,2017-07-12,2017-07-12T10:14:00Z,12.883,5511.1
6,2017-07-12,2017-07-12T10:29:00Z,12.69,3616.7
6,2017-07-12,2017-07-12T10:44:00Z,12.69,3100
6,2017-07-12,2017-07-12T10:59:00Z,12.69,4305.6
6,2017-07-12,2017-07-12T11:14:00Z,12.883,7233.4
6,2017-07-12,2017-07-12T11:29:00Z,12.883,7233.4
6,2017-07-12,2017-07-12T11:44:00Z,12.883,7233.4
6,2017-07-12,2017-07-12T11:59:00Z,12.98,7233.4
6,2017-07-12,2017-07-12T12:14:00Z,12.98,8611.2
6,2017-07-12,2017-07-12T12:29:00Z,13.076,8611.2
6,2017-07-12,2017-07-12T12:44:00Z,12.883,5166.7
6,2017-07-12,2017-07-12T12:59:00Z,12.883,5511.1
6,2017-07-12,2017-07-12T13:14:00Z,12.98,6200
6,2017-07-12,2017-07-12T13:29:00Z,13.076,7233.4
6,2017-07-12,2017-07-12T13:44:00Z,12.98,5338.9
6,2017-07-12,2017-07-12T13:59:00Z,12.98,9300.1
6,2017-07-12,2017-07-12T14:14:00Z,13.076,7233.4
6,2017-07-12,2017-07-12T14:29:00Z,13.076,6544.5
6,2017-07-12,2017-07-12T14:44:00Z,13.076,6200
6,2017-07-12,2017-07-12T14:59:00Z,13.076,5166.7
6,2017-07-12,2017-07-12T15:14:00Z,12.98,3616.7
6,2017-07-12,2017-07-12T15:29:00Z,12.98,3961.1
6,2017-07-12,2017-07-12T15:44:00Z,12.98,3616.7
6,2017-07-12,2017-07-12T15:59:00Z,12.98,4133.4
6,2017-07-12,2017-07-12T16:14:00Z,13.076,4822.3
6,2017-07-12,2017-07-12T16:29:00Z,12.98,3100
6,2017-07-12,2017-07-12T16:44:00Z,12.98,2927.8
6,2017-07-12,2017-07-12T16:59:00Z,12.98,3272.2
6,2017-07-12,2017-07-12T17:14:00Z,12.883,2325
6,2017-07-12,2017-07-12T17:29:00Z,12.98,2325
6,2017-07-12,2017-07-12T17:44:00Z,12.883,1894.5
6,2017-07-12,2017-07-12T17:59:00Z,12.883,1808.3
6,2017-07-12,2017-07-12T18:14:00Z,12.883,1894.5
6,2017-07-12,2017-07-12T18:29:00Z,12.883,2066.7
6,2017-07-12,2017-07-12T18:44:00Z,12.883,2325
6,2017-07-12,2017-07-12T18:59:00Z,12.98,2927.8
6,2017-07-12,2017-07-12T19:14:00Z,12.98,2669.5
6,2017-07-12,2017-07-12T19:29:00Z,12.98,2238.9
6,2017-07-12,2017-07-12T19:44:00Z,12.883,1636.1
6,2017-07-12,2017-07-12T19:59:00Z,12.98,1894.5
6,2017-07-12,2017-07-12T20:14:00Z,12.98,1808.3
6,2017-07-12,2017-07-12T20:29:00Z,12.883,1463.9
6,2017-07-12,2017-07-12T20:44:00Z,12.883,1065.6
6,2017-07-12,2017-07-12T20:59:00Z,12.883,925.7
6,2017-07-12,2017-07-12T21:14:00Z,12.883,731.9
6,2017-07-12,2017-07-12T21:29:00Z,12.883,602.8
6,2017-07-12,2017-07-12T21:44:00Z,12.883,570.5
6,2017-07-12,2017-07-12T21:59:00Z,12.787,398.3
6,2017-07-12,2017-07-12T22:14:00Z,12.787,204.5
6,2017-07-12,2017-07-12T22:29:00Z,12.787,183
6,2017-07-12,2017-07-12T22:44:00Z,12.69,107.6
6,2017-07-12,2017-07-12T22:59:00Z,12.69,86.1
6,2017-07-12,2017-07-12T23:14:00Z,12.69,64.6
6,2017-07-12,2017-07-12T23:29:00Z,12.594,43.1
6,2017-07-12,2017-07-12T23:44:00Z,12.594,32.3
6,2017-07-12,2017-07-12T23:59:00Z,12.594,21.5
6,2017-07-13,2017-07-13T00:14:00Z,12.594,10.8
6,2017-07-13,2017-07-13T00:29:00Z,12.594,10.8
6,2017-07-13,2017-07-13T00:44:00Z,12.594,0
6,2017-07-13,2017-07-13T00:59:00Z,12.594,0
6,2017-07-13,2017-07-13T01:14:00Z,12.594,0
6,2017-07-13,2017-07-13T01:29:00Z,12.594,0
6,2017-07-13,2017-07-13T01:44:00Z,12.594,0
6,2017-07-13,2017-07-13T01:59:00Z,12.594,0
6,2017-07-13,2017-07-13T02:14:00Z,12.594,0
6,2017-07-13,2017-07-13T02:29:00Z,12.497,0
6,2017-07-13,2017-07-13T02:44:00Z,12.497,10.8
6,2017-07-13,2017-07-13T02:59:00Z,12.497,10.8
6,2017-07-13,2017-07-13T03:14:00Z,12.497,21.5
6,2017-07-13,2017-07-13T03:29:00Z,12.497,64.6
6,2017-07-13,2017-07-13T03:44:00Z,12.497,139.9
6,2017-07-13,2017-07-13T03:59:00Z,12.497,312.2
6,2017-07-13,2017-07-13T04:14:00Z,12.497,366
6,2017-07-13,2017-07-13T04:29:00Z,12.497,527.4
6,2017-07-13,2017-07-13T04:44:00Z,12.497,462.9
6,2017-07-13,2017-07-13T04:59:00Z,12.401,602.8
6,2017-07-13,2017-07-13T05:14:00Z,12.401,731.9
6,2017-07-13,2017-07-13T05:29:00Z,12.401,635.1
6,2017-07-13,2017-07-13T05:44:00Z,12.401,1011.8
6,2017-07-13,2017-07-13T05:59:00Z,12.401,635.1
6,2017-07-13,2017-07-13T06:14:00Z,12.401,1173.3
6,2017-07-13,2017-07-13T06:29:00Z,12.401,1463.9
6,2017-07-13,2017-07-13T06:44:00Z,12.401,1722.2
6,2017-07-13,2017-07-13T06:59:00Z,12.401,2411.1
6,2017-07-13,2017-07-13T07:14:00Z,12.497,3961.1
6,2017-07-13,2017-07-13T07:29:00Z,12.594,4994.5
6,2017-07-13,2017-07-13T07:44:00Z,12.497,4477.8
6,2017-07-13,2017-07-13T07:59:00Z,12.594,4305.6
6,2017-07-13,2017-07-13T08:14:00Z,12.497,4650
6,2017-07-13,2017-07-13T08:29:00Z,12.69,4477.8
6,2017-07-13,2017-07-13T08:44:00Z,12.594,4305.6
6,2017-07-13,2017-07-13T08:59:00Z,12.69,6544.5
6,2017-07-13,2017-07-13T09:14:00Z,12.787,5511.1
6,2017-07-13,2017-07-13T09:29:00Z,13.076,5166.7
6,2017-07-13,2017-07-13T09:44:00Z,13.076,14466.8
6,2017-07-13,2017-07-13T09:59:00Z,13.173,12400.1
6,2017-07-13,2017-07-13T10:14:00Z,13.173,15155.7
6,2017-07-13,2017-07-13T10:29:00Z,12.98,10333.4
6,2017-07-13,2017-07-13T10:44:00Z,13.076,7577.8
6,2017-07-13,2017-07-13T10:59:00Z,12.98,9300.1
6,2017-07-13,2017-07-13T11:14:00Z,13.076,8611.2
6,2017-07-13,2017-07-13T11:29:00Z,12.98,5166.7
6,2017-07-13,2017-07-13T11:44:00Z,13.269,22044.6
6,2017-07-13,2017-07-13T11:59:00Z,13.269,13089
6,2017-07-13,2017-07-13T12:14:00Z,13.269,11711.2
6,2017-07-13,2017-07-13T12:29:00Z,12.98,5338.9
6,2017-07-13,2017-07-13T12:44:00Z,13.076,9300.1
6,2017-07-13,2017-07-13T12:59:00Z,13.076,6544.5
6,2017-07-13,2017-07-13T13:14:00Z,13.173,10677.8
6,2017-07-13,2017-07-13T13:29:00Z,13.173,9644.5
6,2017-07-13,2017-07-13T13:44:00Z,13.461,15844.5
6,2017-07-13,2017-07-13T13:59:00Z,13.173,5338.9
6,2017-07-13,2017-07-13T14:14:00Z,13.269,4994.5
6,2017-07-13,2017-07-13T14:29:00Z,13.269,3444.5
6,2017-07-13,2017-07-13T14:44:00Z,13.269,2755.6
6,2017-07-13,2017-07-13T14:59:00Z,13.269,3444.5
6,2017-07-13,2017-07-13T15:14:00Z,13.269,3272.2
6,2017-07-13,2017-07-13T15:29:00Z,13.269,2927.8
6,2017-07-13,2017-07-13T15:44:00Z,13.558,8266.7
6,2017-07-13,2017-07-13T15:59:00Z,13.558,4305.6
6,2017-07-13,2017-07-13T16:14:00Z,13.461,6200
6,2017-07-13,2017-07-13T16:29:00Z,13.75,5166.7
6,2017-07-13,2017-07-13T16:44:00Z,13.558,3444.5
6,2017-07-13,2017-07-13T16:59:00Z,13.75,6200
6,2017-07-13,2017-07-13T17:14:00Z,13.558,5166.7
6,2017-07-13,2017-07-13T17:29:00Z,13.365,2152.8
6,2017-07-13,2017-07-13T17:44:00Z,13.365,688.9
6,2017-07-13,2017-07-13T17:59:00Z,13.365,473.6
6,2017-07-13,2017-07-13T18:14:00Z,13.365,516.7
6,2017-07-13,2017-07-13T18:29:00Z,13.365,1636.1
6,2017-07-13,2017-07-13T18:44:00Z,13.365,2325
6,2017-07-13,2017-07-13T18:59:00Z,13.461,3100
6,2017-07-13,2017-07-13T19:14:00Z,13.461,2755.6
6,2017-07-13,2017-07-13T19:29:00Z,13.461,2238.9
6,2017-07-13,2017-07-13T19:44:00Z,13.365,1894.5
6,2017-07-13,2017-07-13T19:59:00Z,13.365,1808.3
6,2017-07-13,2017-07-13T20:14:00Z,13.461,1980.6
6,2017-07-13,2017-07-13T20:29:00Z,13.365,1054.9
6,2017-07-13,2017-07-13T20:44:00Z,13.365,1130.2
6,2017-07-13,2017-07-13T20:59:00Z,13.365,904.2
6,2017-07-13,2017-07-13T21:14:00Z,13.365,731.9
6,2017-07-13,2017-07-13T21:29:00Z,13.365,484.4
6,2017-07-13,2017-07-13T21:44:00Z,13.365,419.8
6,2017-07-13,2017-07-13T21:59:00Z,13.365,301.4
6,2017-07-13,2017-07-13T22:14:00Z,13.365,279.9
6,2017-07-13,2017-07-13T22:29:00Z,13.365,193.8
6,2017-07-13,2017-07-13T22:44:00Z,13.365,150.7
6,2017-07-13,2017-07-13T22:59:00Z,13.365,107.6
6,2017-07-13,2017-07-13T23:14:00Z,13.365,75.3
6,2017-07-13,2017-07-13T23:29:00Z,13.365,64.6
6,2017-07-13,2017-07-13T23:44:00Z,13.365,43.1
6,2017-07-13,2017-07-13T23:59:00Z,13.365,21.5
6,2017-07-14,2017-07-14T00:14:00Z,13.365,10.8
6,2017-07-14,2017-07-14T00:29:00Z,13.269,10.8
6,2017-07-14,2017-07-14T00:44:00Z,13.269,0
6,2017-07-14,2017-07-14T00:59:00Z,13.269,0
6,2017-07-14,2017-07-14T01:14:00Z,13.269,0
6,2017-07-14,2017-07-14T01:29:00Z,13.173,0
6,2017-07-14,2017-07-14T01:44:00Z,13.173,0
6,2017-07-14,2017-07-14T01:59:00Z,13.173,0
6,2017-07-14,2017-07-14T02:14:00Z,13.173,0
6,2017-07-14,2017-07-14T02:29:00Z,13.173,0
6,2017-07-14,2017-07-14T02:44:00Z,13.076,21.5
6,2017-07-14,2017-07-14T02:59:00Z,13.076,53.8
6,2017-07-14,2017-07-14T03:14:00Z,13.076,64.6
6,2017-07-14,2017-07-14T03:29:00Z,13.076,96.9
6,2017-07-14,2017-07-14T03:44:00Z,13.076,139.9
6,2017-07-14,2017-07-14T03:59:00Z,13.076,204.5
6,2017-07-14,2017-07-14T04:14:00Z,13.076,290.6
6,2017-07-14,2017-07-14T04:29:00Z,13.076,333.7
6,2017-07-14,2017-07-14T04:44:00Z,13.076,409
6,2017-07-14,2017-07-14T04:59:00Z,13.076,495.1
6,2017-07-14,2017-07-14T05:14:00Z,13.173,1162.5
6,2017-07-14,2017-07-14T05:29:00Z,13.173,1011.8
6,2017-07-14,2017-07-14T05:44:00Z,13.173,1087.2
6,2017-07-14,2017-07-14T05:59:00Z,13.173,1194.8
6,2017-07-14,2017-07-14T06:14:00Z,13.269,1119.5
6,2017-07-14,2017-07-14T06:29:00Z,13.269,1065.6
6,2017-07-14,2017-07-14T06:44:00Z,13.269,1065.6
6,2017-07-14,2017-07-14T06:59:00Z,13.269,1894.5
6,2017-07-14,2017-07-14T07:14:00Z,13.365,1636.1
6,2017-07-14,2017-07-14T07:29:00Z,13.365,2583.4
6,2017-07-14,2017-07-14T07:44:00Z,13.365,3100
6,2017-07-14,2017-07-14T07:59:00Z,13.365,2927.8
6,2017-07-14,2017-07-14T08:14:00Z,13.365,2755.6
6,2017-07-14,2017-07-14T08:29:00Z,13.461,2411.1
6,2017-07-14,2017-07-14T08:44:00Z,13.654,4133.4
6,2017-07-14,2017-07-14T08:59:00Z,13.75,9644.5
6,2017-07-14,2017-07-14T09:14:00Z,13.75,6544.5
6,2017-07-14,2017-07-14T09:29:00Z,13.846,7577.8
6,2017-07-14,2017-07-14T09:44:00Z,13.846,7577.8
6,2017-07-14,2017-07-14T09:59:00Z,13.942,8611.2
6,2017-07-14,2017-07-14T10:14:00Z,13.942,7233.4
6,2017-07-14,2017-07-14T10:29:00Z,13.942,9644.5
6,2017-07-14,2017-07-14T10:44:00Z,13.942,9644.5
6,2017-07-14,2017-07-14T10:59:00Z,13.942,7577.8
6,2017-07-14,2017-07-14T11:14:00Z,13.942,6544.5
6,2017-07-14,2017-07-14T11:29:00Z,13.846,7233.4
6,2017-07-14,2017-07-14T11:44:00Z,13.942,5166.7
6,2017-07-14,2017-07-14T11:59:00Z,13.846,4650
6,2017-07-14,2017-07-14T12:14:00Z,13.846,5338.9
6,2017-07-14,2017-07-14T12:29:00Z,13.846,4305.6
6,2017-07-14,2017-07-14T12:44:00Z,13.942,6200
6,2017-07-14,2017-07-14T12:59:00Z,14.134,5511.1
6,2017-07-14,2017-07-14T13:14:00Z,14.038,6544.5
6,2017-07-14,2017-07-14T13:29:00Z,14.038,5166.7
6,2017-07-14,2017-07-14T13:44:00Z,13.942,5338.9
6,2017-07-14,2017-07-14T13:59:00Z,13.942,4822.3
6,2017-07-14,2017-07-14T14:14:00Z,13.942,4305.6
6,2017-07-14,2017-07-14T14:29:00Z,13.942,3272.2
6,2017-07-14,2017-07-14T14:44:00Z,13.942,3444.5
6,2017-07-14,2017-07-14T14:59:00Z,13.942,3788.9
6,2017-07-14,2017-07-14T15:14:00Z,14.038,4994.5
6,2017-07-14,2017-07-14T15:29:00Z,14.038,5166.7
6,2017-07-14,2017-07-14T15:44:00Z,13.942,4994.5
6,2017-07-14,2017-07-14T15:59:00Z,13.942,3788.9
6,2017-07-14,2017-07-14T16:14:00Z,13.942,4133.4
6,2017-07-14,2017-07-14T16:29:00Z,14.038,2927.8
